item,itemLabel
http://www.wikidata.org/entity/Q101145616,Q101145616
http://www.wikidata.org/entity/Q102291018,Q102291018
http://www.wikidata.org/entity/Q104670404,Q104670404
http://www.wikidata.org/entity/Q104670560,Q104670560
http://www.wikidata.org/entity/Q105358598,Q105358598
http://www.wikidata.org/entity/Q105392236,Q105392236
http://www.wikidata.org/entity/Q105409933,Q105409933
http://www.wikidata.org/entity/Q105908755,Q105908755
http://www.wikidata.org/entity/Q106101158,Q106101158
http://www.wikidata.org/entity/Q106869611,Q106869611
http://www.wikidata.org/entity/Q107527228,Q107527228
http://www.wikidata.org/entity/Q107658630,Q107658630
http://www.wikidata.org/entity/Q108301469,Q108301469
http://www.wikidata.org/entity/Q110647975,Q110647975
http://www.wikidata.org/entity/Q111016813,Q111016813
http://www.wikidata.org/entity/Q111190727,Q111190727
http://www.wikidata.org/entity/Q111260922,Q111260922
http://www.wikidata.org/entity/Q113626518,Q113626518
http://www.wikidata.org/entity/Q113995533,Q113995533
http://www.wikidata.org/entity/Q114839543,Q114839543
http://www.wikidata.org/entity/Q3488762,Q3488762
http://www.wikidata.org/entity/Q3541569,Q3541569
http://www.wikidata.org/entity/Q3695241,Q3695241
http://www.wikidata.org/entity/Q3696036,Q3696036
http://www.wikidata.org/entity/Q3700809,Q3700809
http://www.wikidata.org/entity/Q3738335,Q3738335
http://www.wikidata.org/entity/Q3836328,Q3836328
http://www.wikidata.org/entity/Q3917005,Q3917005
http://www.wikidata.org/entity/Q4116186,Q4116186
http://www.wikidata.org/entity/Q4449920,Q4449920
http://www.wikidata.org/entity/Q4674175,Q4674175
http://www.wikidata.org/entity/Q4747704,Q4747704
http://www.wikidata.org/entity/Q4848984,Q4848984
http://www.wikidata.org/entity/Q4850064,Q4850064
http://www.wikidata.org/entity/Q5018764,Q5018764
http://www.wikidata.org/entity/Q5029212,Q5029212
http://www.wikidata.org/entity/Q5051163,Q5051163
http://www.wikidata.org/entity/Q5119913,Q5119913
http://www.wikidata.org/entity/Q5148266,Q5148266
http://www.wikidata.org/entity/Q5208131,Q5208131
http://www.wikidata.org/entity/Q5641021,Q5641021
http://www.wikidata.org/entity/Q5664431,Q5664431
http://www.wikidata.org/entity/Q5666996,Q5666996
http://www.wikidata.org/entity/Q5667075,Q5667075
http://www.wikidata.org/entity/Q5668715,Q5668715
http://www.wikidata.org/entity/Q5669041,Q5669041
http://www.wikidata.org/entity/Q5680619,Q5680619
http://www.wikidata.org/entity/Q5685979,Q5685979
http://www.wikidata.org/entity/Q5691973,Q5691973
http://www.wikidata.org/entity/Q5702191,Q5702191
http://www.wikidata.org/entity/Q5709620,Q5709620
http://www.wikidata.org/entity/Q5835883,Q5835883
http://www.wikidata.org/entity/Q5990184,Q5990184
http://www.wikidata.org/entity/Q6023870,Q6023870
http://www.wikidata.org/entity/Q6050261,Q6050261
http://www.wikidata.org/entity/Q6076674,Q6076674
http://www.wikidata.org/entity/Q6159672,Q6159672
http://www.wikidata.org/entity/Q6173006,Q6173006
http://www.wikidata.org/entity/Q6298685,Q6298685
http://www.wikidata.org/entity/Q6368203,Q6368203
http://www.wikidata.org/entity/Q6406917,Q6406917
http://www.wikidata.org/entity/Q6447388,Q6447388
http://www.wikidata.org/entity/Q6351676,Кало
http://www.wikidata.org/entity/Q6723341,Q6723341
http://www.wikidata.org/entity/Q6737428,Q6737428
http://www.wikidata.org/entity/Q6972345,Q6972345
http://www.wikidata.org/entity/Q7021974,Q7021974
http://www.wikidata.org/entity/Q7037160,Q7037160
http://www.wikidata.org/entity/Q7041563,Q7041563
http://www.wikidata.org/entity/Q7504795,Q7504795
http://www.wikidata.org/entity/Q6903267,Розендал
http://www.wikidata.org/entity/Q4409387,Сахаджанпур
http://www.wikidata.org/entity/Q24929370,Q24929370
http://www.wikidata.org/entity/Q25247751,Q25247751
http://www.wikidata.org/entity/Q25421494,Q25421494
http://www.wikidata.org/entity/Q25451465,Q25451465
http://www.wikidata.org/entity/Q25591356,Q25591356
http://www.wikidata.org/entity/Q25591446,Q25591446
http://www.wikidata.org/entity/Q25850565,Эдер
http://www.wikidata.org/entity/Q26772333,Q26772333
http://www.wikidata.org/entity/Q27125366,Q27125366
http://www.wikidata.org/entity/Q27459466,Q27459466
http://www.wikidata.org/entity/Q27994547,Q27994547
http://www.wikidata.org/entity/Q28122652,Q28122652
http://www.wikidata.org/entity/Q28319968,Q28319968
http://www.wikidata.org/entity/Q28502997,Q28502997
http://www.wikidata.org/entity/Q4453847,Текпан-де-Галеана
http://www.wikidata.org/entity/Q31555441,Q31555441
http://www.wikidata.org/entity/Q31824038,Q31824038
http://www.wikidata.org/entity/Q31844059,Q31844059
http://www.wikidata.org/entity/Q31852421,Q31852421
http://www.wikidata.org/entity/Q31925679,Q31925679
http://www.wikidata.org/entity/Q32063702,Q32063702
http://www.wikidata.org/entity/Q32137066,Q32137066
http://www.wikidata.org/entity/Q33659069,Q33659069
http://www.wikidata.org/entity/Q33421377,Амерсфорт
http://www.wikidata.org/entity/Q3502865,Абу-Тиг
http://www.wikidata.org/entity/Q3634114,Джанджгир
http://www.wikidata.org/entity/Q3646506,Новая Нубария
http://www.wikidata.org/entity/Q3695624,Кандхот
http://www.wikidata.org/entity/Q3720937,Эль-Джебелейн
http://www.wikidata.org/entity/Q3878801,Нетум
http://www.wikidata.org/entity/Q4105094,Васта
http://www.wikidata.org/entity/Q4119153,Эз-Зарка (Египет)
http://www.wikidata.org/entity/Q4220657,Кимбайя (муниципалитет)
http://www.wikidata.org/entity/Q4274209,Магура (город)
http://www.wikidata.org/entity/Q4274214,"Магура (город, Бангладеш)"
http://www.wikidata.org/entity/Q4408127,Сапотитлан-Салинас
http://www.wikidata.org/entity/Q4534209,Юзефов посад
http://www.wikidata.org/entity/Q4703973,Эль-Хамуль
http://www.wikidata.org/entity/Q6049649,Анджара
http://www.wikidata.org/entity/Q6540185,Лиакватпур
http://www.wikidata.org/entity/Q7266461,Эль-Канатир-эль-Хейрия
http://www.wikidata.org/entity/Q7504702,Эш-Шухада
http://www.wikidata.org/entity/Q7524554,Синкат
http://www.wikidata.org/entity/Q47227519,Q47227519
http://www.wikidata.org/entity/Q49364945,Q49364945
http://www.wikidata.org/entity/Q55232785,Q55232785
http://www.wikidata.org/entity/Q41876951,Береника (город в Киренаике)
http://www.wikidata.org/entity/Q5562219,Обукола
http://www.wikidata.org/entity/Q3322688,Q3322688
http://www.wikidata.org/entity/Q3334079,Q3334079
http://www.wikidata.org/entity/Q3335646,Q3335646
http://www.wikidata.org/entity/Q3344048,Q3344048
http://www.wikidata.org/entity/Q3344087,Q3344087
http://www.wikidata.org/entity/Q3344099,Q3344099
http://www.wikidata.org/entity/Q3344909,Q3344909
http://www.wikidata.org/entity/Q3348236,Q3348236
http://www.wikidata.org/entity/Q3358063,Q3358063
http://www.wikidata.org/entity/Q3358844,Q3358844
http://www.wikidata.org/entity/Q3361853,Q3361853
http://www.wikidata.org/entity/Q3361894,Q3361894
http://www.wikidata.org/entity/Q3374452,Q3374452
http://www.wikidata.org/entity/Q3399311,Q3399311
http://www.wikidata.org/entity/Q3441236,Q3441236
http://www.wikidata.org/entity/Q3442746,Q3442746
http://www.wikidata.org/entity/Q3472573,Q3472573
http://www.wikidata.org/entity/Q3473501,Q3473501
http://www.wikidata.org/entity/Q3479103,Q3479103
http://www.wikidata.org/entity/Q3481302,Q3481302
http://www.wikidata.org/entity/Q12189530,Q12189530
http://www.wikidata.org/entity/Q12192588,Q12192588
http://www.wikidata.org/entity/Q12193589,Q12193589
http://www.wikidata.org/entity/Q12193707,Q12193707
http://www.wikidata.org/entity/Q12199726,Q12199726
http://www.wikidata.org/entity/Q12200476,Q12200476
http://www.wikidata.org/entity/Q12200575,Q12200575
http://www.wikidata.org/entity/Q12207016,Q12207016
http://www.wikidata.org/entity/Q12209384,Q12209384
http://www.wikidata.org/entity/Q12209705,Q12209705
http://www.wikidata.org/entity/Q12216525,Q12216525
http://www.wikidata.org/entity/Q12227613,Q12227613
http://www.wikidata.org/entity/Q12238873,Q12238873
http://www.wikidata.org/entity/Q12245008,Q12245008
http://www.wikidata.org/entity/Q12352265,Q12352265
http://www.wikidata.org/entity/Q12536268,Q12536268
http://www.wikidata.org/entity/Q12539515,Q12539515
http://www.wikidata.org/entity/Q12546631,Q12546631
http://www.wikidata.org/entity/Q12547674,Q12547674
http://www.wikidata.org/entity/Q12549482,Q12549482
http://www.wikidata.org/entity/Q12549498,Q12549498
http://www.wikidata.org/entity/Q12552054,Q12552054
http://www.wikidata.org/entity/Q12556475,Q12556475
http://www.wikidata.org/entity/Q12556903,Q12556903
http://www.wikidata.org/entity/Q12557873,Q12557873
http://www.wikidata.org/entity/Q12559406,Q12559406
http://www.wikidata.org/entity/Q12559677,Q12559677
http://www.wikidata.org/entity/Q12561266,Q12561266
http://www.wikidata.org/entity/Q12562442,Q12562442
http://www.wikidata.org/entity/Q12568388,Q12568388
http://www.wikidata.org/entity/Q12569522,Q12569522
http://www.wikidata.org/entity/Q12569520,Q12569520
http://www.wikidata.org/entity/Q12688348,Q12688348
http://www.wikidata.org/entity/Q12697558,Q12697558
http://www.wikidata.org/entity/Q12709229,Q12709229
http://www.wikidata.org/entity/Q12709419,Q12709419
http://www.wikidata.org/entity/Q12845287,Q12845287
http://www.wikidata.org/entity/Q12898273,Q12898273
http://www.wikidata.org/entity/Q12956773,Q12956773
http://www.wikidata.org/entity/Q13065889,Q13065889
http://www.wikidata.org/entity/Q13094249,Q13094249
http://www.wikidata.org/entity/Q13100072,Q13100072
http://www.wikidata.org/entity/Q13140703,Q13140703
http://www.wikidata.org/entity/Q13740935,Q13740935
http://www.wikidata.org/entity/Q13814733,Q13814733
http://www.wikidata.org/entity/Q13957085,Q13957085
http://www.wikidata.org/entity/Q14219787,Q14219787
http://www.wikidata.org/entity/Q14221464,Q14221464
http://www.wikidata.org/entity/Q14226379,Q14226379
http://www.wikidata.org/entity/Q14900639,Q14900639
http://www.wikidata.org/entity/Q15895448,Q15895448
http://www.wikidata.org/entity/Q15927358,Q15927358
http://www.wikidata.org/entity/Q16303925,Q16303925
http://www.wikidata.org/entity/Q16304164,Q16304164
http://www.wikidata.org/entity/Q16319265,Q16319265
http://www.wikidata.org/entity/Q16319283,Q16319283
http://www.wikidata.org/entity/Q16330169,Q16330169
http://www.wikidata.org/entity/Q16510368,Q16510368
http://www.wikidata.org/entity/Q16523298,Q16523298
http://www.wikidata.org/entity/Q17026198,Q17026198
http://www.wikidata.org/entity/Q17449251,Q17449251
http://www.wikidata.org/entity/Q18347469,Q18347469
http://www.wikidata.org/entity/Q18459276,Q18459276
http://www.wikidata.org/entity/Q18535266,Q18535266
http://www.wikidata.org/entity/Q18696315,Q18696315
http://www.wikidata.org/entity/Q18788784,Q18788784
http://www.wikidata.org/entity/Q18803101,Q18803101
http://www.wikidata.org/entity/Q15377091,Клаусталь
http://www.wikidata.org/entity/Q14623748,Скирос
http://www.wikidata.org/entity/Q12210853,Хамр
http://www.wikidata.org/entity/Q12211943,Думьят-эль-Джадида
http://www.wikidata.org/entity/Q12881477,Неон
http://www.wikidata.org/entity/Q12712267,Вавуа
http://www.wikidata.org/entity/Q13189679,Хойя-де-лос-Сачас
http://www.wikidata.org/entity/Q13634887,Эль-Курейн
http://www.wikidata.org/entity/Q3344209,Сандия
http://www.wikidata.org/entity/Q3344855,Нуна (Буркина-Фасо)
http://www.wikidata.org/entity/Q3449469,Ленггонг
http://www.wikidata.org/entity/Q3481209,Шехара
http://www.wikidata.org/entity/Q15934709,Кандага
http://www.wikidata.org/entity/Q1236987,Q1236987
http://www.wikidata.org/entity/Q1241126,Q1241126
http://www.wikidata.org/entity/Q1246235,Q1246235
http://www.wikidata.org/entity/Q1246740,Q1246740
http://www.wikidata.org/entity/Q1266676,Q1266676
http://www.wikidata.org/entity/Q1332144,Q1332144
http://www.wikidata.org/entity/Q1332168,Q1332168
http://www.wikidata.org/entity/Q1377361,Q1377361
http://www.wikidata.org/entity/Q1390721,Q1390721
http://www.wikidata.org/entity/Q1501621,Q1501621
http://www.wikidata.org/entity/Q1525192,Q1525192
http://www.wikidata.org/entity/Q1590553,Q1590553
http://www.wikidata.org/entity/Q1656947,Q1656947
http://www.wikidata.org/entity/Q1661081,Q1661081
http://www.wikidata.org/entity/Q1196877,Бирак
http://www.wikidata.org/entity/Q1663450,Портленд
http://www.wikidata.org/entity/Q1676558,Q1676558
http://www.wikidata.org/entity/Q1207825,Тороро
http://www.wikidata.org/entity/Q1249932,Бахавалнагар
http://www.wikidata.org/entity/Q1250138,Хуздар
http://www.wikidata.org/entity/Q1261509,Друскининкай
http://www.wikidata.org/entity/Q1253663,Хафизабад
http://www.wikidata.org/entity/Q1272817,Далимамедли
http://www.wikidata.org/entity/Q1274372,Ечэн
http://www.wikidata.org/entity/Q1279608,Пакасмайо
http://www.wikidata.org/entity/Q1280869,Щуцин
http://www.wikidata.org/entity/Q1280983,Радлув
http://www.wikidata.org/entity/Q1281172,Сломники
http://www.wikidata.org/entity/Q1801267,Q1801267
http://www.wikidata.org/entity/Q1828708,Q1828708
http://www.wikidata.org/entity/Q1330939,Цзяохэ (городище)
http://www.wikidata.org/entity/Q1368165,Эсперанса
http://www.wikidata.org/entity/Q1886737,Q1886737
http://www.wikidata.org/entity/Q1886759,Q1886759
http://www.wikidata.org/entity/Q1894006,Q1894006
http://www.wikidata.org/entity/Q1786045,Мао
http://www.wikidata.org/entity/Q1421485,Мейска-Гурка
http://www.wikidata.org/entity/Q1441919,Сан-Хасинто
http://www.wikidata.org/entity/Q1453180,Рохтак
http://www.wikidata.org/entity/Q1487593,Рампур
http://www.wikidata.org/entity/Q1536978,Гондал
http://www.wikidata.org/entity/Q1579038,Насельск
http://www.wikidata.org/entity/Q1632892,Уатабампо
http://www.wikidata.org/entity/Q1635908,Адзанета
http://www.wikidata.org/entity/Q1639696,Йорктон
http://www.wikidata.org/entity/Q1642670,Тархуна
http://www.wikidata.org/entity/Q1707629,Гурдаспур
http://www.wikidata.org/entity/Q1719466,Паневежис
http://www.wikidata.org/entity/Q1722889,Камбиа
http://www.wikidata.org/entity/Q1729098,Юскаран
http://www.wikidata.org/entity/Q1740527,Кхамбхат
http://www.wikidata.org/entity/Q1740681,Кхорихас
http://www.wikidata.org/entity/Q1740709,Рисалпур
http://www.wikidata.org/entity/Q1754752,Сан-Игнасио
http://www.wikidata.org/entity/Q1758024,Нава
http://www.wikidata.org/entity/Q1766076,Тулсипур
http://www.wikidata.org/entity/Q1772819,Вардха
http://www.wikidata.org/entity/Q1784816,Корсёр
http://www.wikidata.org/entity/Q1809024,Бильтин
http://www.wikidata.org/entity/Q1850973,Каратау
http://www.wikidata.org/entity/Q1867123,Лобос
http://www.wikidata.org/entity/Q1888230,Мамфе
http://www.wikidata.org/entity/Q1897640,Зволень
http://www.wikidata.org/entity/Q1904018,Гумбольдт
http://www.wikidata.org/entity/Q1904178,Медоу-Лейк
http://www.wikidata.org/entity/Q1904228,Мелфорт
http://www.wikidata.org/entity/Q1905080,Виктория (Энтре-Риос)
http://www.wikidata.org/entity/Q1906323,Вольбром
http://www.wikidata.org/entity/Q1915327,Назва
http://www.wikidata.org/entity/Q1937588,Рио-Сегундо
http://www.wikidata.org/entity/Q1946056,Звежинец
http://www.wikidata.org/entity/Q1949069,Мохали
http://www.wikidata.org/entity/Q1962104,Чалько-де-Диас-Коваррубьяс
http://www.wikidata.org/entity/Q1969407,Дахабон
http://www.wikidata.org/entity/Q1973073,Атток
http://www.wikidata.org/entity/Q1983875,Агджабеди
http://www.wikidata.org/entity/Q11939902,Q11939902
http://www.wikidata.org/entity/Q11941612,Q11941612
http://www.wikidata.org/entity/Q11941760,Q11941760
http://www.wikidata.org/entity/Q11947754,Q11947754
http://www.wikidata.org/entity/Q11949614,Q11949614
http://www.wikidata.org/entity/Q11949674,Q11949674
http://www.wikidata.org/entity/Q11950583,Q11950583
http://www.wikidata.org/entity/Q11951222,Q11951222
http://www.wikidata.org/entity/Q11953079,Q11953079
http://www.wikidata.org/entity/Q11953197,Q11953197
http://www.wikidata.org/entity/Q11953889,Q11953889
http://www.wikidata.org/entity/Q11955083,Q11955083
http://www.wikidata.org/entity/Q11955184,Q11955184
http://www.wikidata.org/entity/Q11955620,Q11955620
http://www.wikidata.org/entity/Q11938328,Нагаон
http://www.wikidata.org/entity/Q12059689,Q12059689
http://www.wikidata.org/entity/Q12186493,Q12186493
http://www.wikidata.org/entity/Q12187701,Q12187701
http://www.wikidata.org/entity/Q12189023,Q12189023
http://www.wikidata.org/entity/Q1936947,Пилани
http://www.wikidata.org/entity/Q12146576,Раджбари
http://www.wikidata.org/entity/Q12187740,Эр-Рахибат
http://www.wikidata.org/entity/Q12188056,Эз-Зубайдия
http://www.wikidata.org/entity/Q11939621,Остан
http://www.wikidata.org/entity/Q973385,Q973385
http://www.wikidata.org/entity/Q976318,Q976318
http://www.wikidata.org/entity/Q980895,Q980895
http://www.wikidata.org/entity/Q986130,Q986130
http://www.wikidata.org/entity/Q1014423,Q1014423
http://www.wikidata.org/entity/Q1030202,Q1030202
http://www.wikidata.org/entity/Q1054191,Q1054191
http://www.wikidata.org/entity/Q1102132,Q1102132
http://www.wikidata.org/entity/Q1105475,Q1105475
http://www.wikidata.org/entity/Q992173,Трухильо
http://www.wikidata.org/entity/Q1123806,Консепсьон
http://www.wikidata.org/entity/Q1173023,Q1173023
http://www.wikidata.org/entity/Q1005435,Домбе
http://www.wikidata.org/entity/Q965754,Сан-Фелипе
http://www.wikidata.org/entity/Q991895,Скарышев
http://www.wikidata.org/entity/Q993697,Окница
http://www.wikidata.org/entity/Q993721,Джермистон
http://www.wikidata.org/entity/Q993859,Мардан
http://www.wikidata.org/entity/Q994096,Макурди
http://www.wikidata.org/entity/Q995145,Липск
http://www.wikidata.org/entity/Q995413,Кпалиме
http://www.wikidata.org/entity/Q997121,Криби
http://www.wikidata.org/entity/Q999572,Нуэва-Эльвесия
http://www.wikidata.org/entity/Q1044689,Карора
http://www.wikidata.org/entity/Q1048147,Кампонгчнанг
http://www.wikidata.org/entity/Q1057594,Сестос-Сити
http://www.wikidata.org/entity/Q1071519,Чхатарпур
http://www.wikidata.org/entity/Q1107673,Колькапируа
http://www.wikidata.org/entity/Q1146939,Манбидж
http://www.wikidata.org/entity/Q1192238,Датия
http://www.wikidata.org/entity/Q1195207,Такео
http://www.wikidata.org/entity/Q987471,Бытом-Оджаньский
http://www.wikidata.org/entity/Q952118,Тальха
http://www.wikidata.org/entity/Q1002841,Иваница
http://www.wikidata.org/entity/Q974009,Бойд
http://www.wikidata.org/entity/Q954143,Цедыня
http://www.wikidata.org/entity/Q1011669,Кело
http://www.wikidata.org/entity/Q948448,Буръо
http://www.wikidata.org/entity/Q954300,Санта-Роса-де-Копан
http://www.wikidata.org/entity/Q955328,Краснобродский
http://www.wikidata.org/entity/Q956922,Ланчхути
http://www.wikidata.org/entity/Q956932,Сагареджо
http://www.wikidata.org/entity/Q968765,Каравели
http://www.wikidata.org/entity/Q991849,Мирск
http://www.wikidata.org/entity/Q975904,Абнуб
http://www.wikidata.org/entity/Q984786,Ле-Ке
http://www.wikidata.org/entity/Q985528,Пшисуха
http://www.wikidata.org/entity/Q986100,Риддер
http://www.wikidata.org/entity/Q986207,Карфур
http://www.wikidata.org/entity/Q988612,Велень
http://www.wikidata.org/entity/Q988628,Добегнев
http://www.wikidata.org/entity/Q988638,Дравно
http://www.wikidata.org/entity/Q988651,Пасленк
http://www.wikidata.org/entity/Q989297,Рахимъяр-Хан
http://www.wikidata.org/entity/Q989427,Новогард
http://www.wikidata.org/entity/Q990115,Хенифра
http://www.wikidata.org/entity/Q990427,Талль-Афар
http://www.wikidata.org/entity/Q991022,Быстpшица-Клодзкая
http://www.wikidata.org/entity/Q991036,Сан-Хуан-Батиста
http://www.wikidata.org/entity/Q991291,Србица
http://www.wikidata.org/entity/Q991840,Янув-Любельский
http://www.wikidata.org/entity/Q994114,Йола
http://www.wikidata.org/entity/Q994203,Цазин
http://www.wikidata.org/entity/Q995141,Ружан
http://www.wikidata.org/entity/Q995707,Лодвар
http://www.wikidata.org/entity/Q995695,Пуэрто-Кабельо
http://www.wikidata.org/entity/Q995828,Гожув-Слёнски
http://www.wikidata.org/entity/Q995847,Маломице
http://www.wikidata.org/entity/Q995872,Рыдзына
http://www.wikidata.org/entity/Q1000373,Мандалговь
http://www.wikidata.org/entity/Q1000839,Ордубад
http://www.wikidata.org/entity/Q1001322,Сыцув
http://www.wikidata.org/entity/Q1001762,Мянття
http://www.wikidata.org/entity/Q1001897,Сан-Антонио-де-Пале
http://www.wikidata.org/entity/Q1002670,Понец
http://www.wikidata.org/entity/Q1003267,Конецполь
http://www.wikidata.org/entity/Q1003272,Сулковице
http://www.wikidata.org/entity/Q1006137,Лоджа
http://www.wikidata.org/entity/Q1006343,Мира-Бхаяндар
http://www.wikidata.org/entity/Q1006363,Джагдалпур
http://www.wikidata.org/entity/Q1007634,Эстели
http://www.wikidata.org/entity/Q1008152,Тистед
http://www.wikidata.org/entity/Q1008456,Пуэрто-Кабесас
http://www.wikidata.org/entity/Q1009276,Трелью
http://www.wikidata.org/entity/Q1009509,Колак
http://www.wikidata.org/entity/Q1010550,Парайнен
http://www.wikidata.org/entity/Q1010979,Дедоплисцкаро
http://www.wikidata.org/entity/Q1011873,Манатуту
http://www.wikidata.org/entity/Q1012924,Чадыр-Лунга
http://www.wikidata.org/entity/Q1013526,Пуэрто-Айора
http://www.wikidata.org/entity/Q1014375,Ташкурган
http://www.wikidata.org/entity/Q1014409,Хуан-Баутиста-Альберди
http://www.wikidata.org/entity/Q1014481,Туписа
http://www.wikidata.org/entity/Q1015172,Сулеюв
http://www.wikidata.org/entity/Q1015699,Лира
http://www.wikidata.org/entity/Q1016827,Ньянголоко
http://www.wikidata.org/entity/Q1017098,Лоспалос
http://www.wikidata.org/entity/Q1017210,Цаленджиха
http://www.wikidata.org/entity/Q1017367,Сан-Антонио-де-Падуа
http://www.wikidata.org/entity/Q1190869,Катио
http://www.wikidata.org/entity/Q305542,Q305542
http://www.wikidata.org/entity/Q374795,Q374795
http://www.wikidata.org/entity/Q375507,Q375507
http://www.wikidata.org/entity/Q390897,Q390897
http://www.wikidata.org/entity/Q388108,Сохаг
http://www.wikidata.org/entity/Q427693,Q427693
http://www.wikidata.org/entity/Q454756,Q454756
http://www.wikidata.org/entity/Q289693,Шарджа
http://www.wikidata.org/entity/Q489660,Q489660
http://www.wikidata.org/entity/Q311199,Гедареф
http://www.wikidata.org/entity/Q311326,аль-Бира
http://www.wikidata.org/entity/Q490991,Q490991
http://www.wikidata.org/entity/Q312723,Эль-Махалла-эль-Кубра
http://www.wikidata.org/entity/Q319476,Кумана
http://www.wikidata.org/entity/Q323873,Тринкомали
http://www.wikidata.org/entity/Q323986,Приедор
http://www.wikidata.org/entity/Q325550,Мысленице
http://www.wikidata.org/entity/Q326142,Тшебятув
http://www.wikidata.org/entity/Q328153,Даманхур
http://www.wikidata.org/entity/Q333928,Маракай
http://www.wikidata.org/entity/Q334577,Кесальтенанго
http://www.wikidata.org/entity/Q335446,Дембно
http://www.wikidata.org/entity/Q335478,Мариб
http://www.wikidata.org/entity/Q336661,Кена
http://www.wikidata.org/entity/Q337814,Нове-Варпно
http://www.wikidata.org/entity/Q338696,Пхагвара
http://www.wikidata.org/entity/Q345204,Дахла
http://www.wikidata.org/entity/Q345386,Лобженица
http://www.wikidata.org/entity/Q356811,Адди-Кэйих
http://www.wikidata.org/entity/Q372773,Райпур
http://www.wikidata.org/entity/Q373808,Худжанд
