item,itemLabel
http://www.wikidata.org/entity/Q79251480,Q79251480
http://www.wikidata.org/entity/Q79400713,Q79400713
http://www.wikidata.org/entity/Q79605544,Q79605544
http://www.wikidata.org/entity/Q79605574,Q79605574
http://www.wikidata.org/entity/Q79605658,Q79605658
http://www.wikidata.org/entity/Q79605694,Q79605694
http://www.wikidata.org/entity/Q79605724,Q79605724
http://www.wikidata.org/entity/Q79605740,Q79605740
http://www.wikidata.org/entity/Q79605788,Q79605788
http://www.wikidata.org/entity/Q79605828,Q79605828
http://www.wikidata.org/entity/Q79605835,Q79605835
http://www.wikidata.org/entity/Q79605860,Q79605860
http://www.wikidata.org/entity/Q79605896,Q79605896
http://www.wikidata.org/entity/Q78154033,Ходжиумар
http://www.wikidata.org/entity/Q78154050,Ходжи
http://www.wikidata.org/entity/Q79252420,Лютсарел
http://www.wikidata.org/entity/Q79448404,Салазар
http://www.wikidata.org/entity/Q20631734,Найл / Нил
http://www.wikidata.org/entity/Q20010152,Q20010152
http://www.wikidata.org/entity/Q20010250,Q20010250
http://www.wikidata.org/entity/Q20011870,Q20011870
http://www.wikidata.org/entity/Q20017835,Q20017835
http://www.wikidata.org/entity/Q20017872,Q20017872
http://www.wikidata.org/entity/Q20017873,Q20017873
http://www.wikidata.org/entity/Q20017877,Q20017877
http://www.wikidata.org/entity/Q20017891,Q20017891
http://www.wikidata.org/entity/Q20017895,Q20017895
http://www.wikidata.org/entity/Q20024429,Q20024429
http://www.wikidata.org/entity/Q20024956,Q20024956
http://www.wikidata.org/entity/Q20087929,Q20087929
http://www.wikidata.org/entity/Q20088008,Q20088008
http://www.wikidata.org/entity/Q20088018,Q20088018
http://www.wikidata.org/entity/Q20088036,Q20088036
http://www.wikidata.org/entity/Q20128016,Q20128016
http://www.wikidata.org/entity/Q20155688,Q20155688
http://www.wikidata.org/entity/Q20153500,Карлтон
http://www.wikidata.org/entity/Q20088020,Михаил
http://www.wikidata.org/entity/Q20087980,Орест
http://www.wikidata.org/entity/Q20151306,Лливелин
http://www.wikidata.org/entity/Q20158381,Касым
http://www.wikidata.org/entity/Q20160527,Абу
http://www.wikidata.org/entity/Q96656174,Q96656174
http://www.wikidata.org/entity/Q96656184,Q96656184
http://www.wikidata.org/entity/Q96656191,Q96656191
http://www.wikidata.org/entity/Q96656200,Q96656200
http://www.wikidata.org/entity/Q96656211,Q96656211
http://www.wikidata.org/entity/Q96656217,Q96656217
http://www.wikidata.org/entity/Q96656220,Q96656220
http://www.wikidata.org/entity/Q96656226,Q96656226
http://www.wikidata.org/entity/Q96656224,Q96656224
http://www.wikidata.org/entity/Q96656244,Q96656244
http://www.wikidata.org/entity/Q96656260,Q96656260
http://www.wikidata.org/entity/Q96656261,Q96656261
http://www.wikidata.org/entity/Q96656278,Q96656278
http://www.wikidata.org/entity/Q96656290,Q96656290
http://www.wikidata.org/entity/Q96656300,Q96656300
http://www.wikidata.org/entity/Q96656305,Q96656305
http://www.wikidata.org/entity/Q96656310,Q96656310
http://www.wikidata.org/entity/Q96656323,Q96656323
http://www.wikidata.org/entity/Q96656334,Q96656334
http://www.wikidata.org/entity/Q96656344,Q96656344
http://www.wikidata.org/entity/Q96656366,Q96656366
http://www.wikidata.org/entity/Q96656375,Q96656375
http://www.wikidata.org/entity/Q96656377,Q96656377
http://www.wikidata.org/entity/Q96656386,Q96656386
http://www.wikidata.org/entity/Q96656391,Q96656391
http://www.wikidata.org/entity/Q96656389,Q96656389
http://www.wikidata.org/entity/Q96656393,Q96656393
http://www.wikidata.org/entity/Q96656405,Q96656405
http://www.wikidata.org/entity/Q96656420,Q96656420
http://www.wikidata.org/entity/Q96656425,Q96656425
http://www.wikidata.org/entity/Q96656438,Q96656438
http://www.wikidata.org/entity/Q96656437,Q96656437
http://www.wikidata.org/entity/Q96656440,Q96656440
http://www.wikidata.org/entity/Q96656474,Q96656474
http://www.wikidata.org/entity/Q96656513,Q96656513
http://www.wikidata.org/entity/Q96675387,Q96675387
http://www.wikidata.org/entity/Q96675390,Q96675390
http://www.wikidata.org/entity/Q96675389,Q96675389
http://www.wikidata.org/entity/Q96675395,Q96675395
http://www.wikidata.org/entity/Q96675399,Q96675399
http://www.wikidata.org/entity/Q96675415,Q96675415
http://www.wikidata.org/entity/Q96675413,Q96675413
http://www.wikidata.org/entity/Q96675417,Q96675417
http://www.wikidata.org/entity/Q96675420,Q96675420
http://www.wikidata.org/entity/Q96675434,Q96675434
http://www.wikidata.org/entity/Q96675458,Q96675458
http://www.wikidata.org/entity/Q96675461,Q96675461
http://www.wikidata.org/entity/Q96675470,Q96675470
http://www.wikidata.org/entity/Q96675483,Q96675483
http://www.wikidata.org/entity/Q96675492,Q96675492
http://www.wikidata.org/entity/Q96675516,Q96675516
http://www.wikidata.org/entity/Q96675520,Q96675520
http://www.wikidata.org/entity/Q96675532,Q96675532
http://www.wikidata.org/entity/Q96675553,Q96675553
http://www.wikidata.org/entity/Q96675563,Q96675563
http://www.wikidata.org/entity/Q96675566,Q96675566
http://www.wikidata.org/entity/Q96675583,Q96675583
http://www.wikidata.org/entity/Q96675596,Q96675596
http://www.wikidata.org/entity/Q96675608,Q96675608
http://www.wikidata.org/entity/Q96675628,Q96675628
http://www.wikidata.org/entity/Q96675652,Q96675652
http://www.wikidata.org/entity/Q96675661,Q96675661
http://www.wikidata.org/entity/Q96675666,Q96675666
http://www.wikidata.org/entity/Q96675664,Q96675664
http://www.wikidata.org/entity/Q96675681,Q96675681
http://www.wikidata.org/entity/Q96675695,Q96675695
http://www.wikidata.org/entity/Q96675696,Q96675696
http://www.wikidata.org/entity/Q96675700,Q96675700
http://www.wikidata.org/entity/Q96675707,Q96675707
http://www.wikidata.org/entity/Q96675715,Q96675715
http://www.wikidata.org/entity/Q96675719,Q96675719
http://www.wikidata.org/entity/Q96675735,Q96675735
http://www.wikidata.org/entity/Q96675738,Q96675738
http://www.wikidata.org/entity/Q96675739,Q96675739
http://www.wikidata.org/entity/Q96675737,Q96675737
http://www.wikidata.org/entity/Q96675790,Q96675790
http://www.wikidata.org/entity/Q20155893,Маредит
http://www.wikidata.org/entity/Q6579224,Q6579224
http://www.wikidata.org/entity/Q6672912,Q6672912
http://www.wikidata.org/entity/Q6706774,Q6706774
http://www.wikidata.org/entity/Q6782282,Q6782282
http://www.wikidata.org/entity/Q6782387,Q6782387
http://www.wikidata.org/entity/Q6782395,Q6782395
http://www.wikidata.org/entity/Q6782424,Q6782424
http://www.wikidata.org/entity/Q6782571,Q6782571
http://www.wikidata.org/entity/Q6837934,Q6837934
http://www.wikidata.org/entity/Q6837949,Q6837949
http://www.wikidata.org/entity/Q6862477,Q6862477
http://www.wikidata.org/entity/Q6882957,Q6882957
http://www.wikidata.org/entity/Q6883369,Q6883369
http://www.wikidata.org/entity/Q6883399,Q6883399
http://www.wikidata.org/entity/Q6912445,Q6912445
http://www.wikidata.org/entity/Q6935941,Q6935941
http://www.wikidata.org/entity/Q6935948,Q6935948
http://www.wikidata.org/entity/Q6937513,Q6937513
http://www.wikidata.org/entity/Q6958446,Q6958446
http://www.wikidata.org/entity/Q6964737,Q6964737
http://www.wikidata.org/entity/Q6964772,Q6964772
http://www.wikidata.org/entity/Q6980852,Q6980852
http://www.wikidata.org/entity/Q7021580,Q7021580
http://www.wikidata.org/entity/Q7051258,Q7051258
http://www.wikidata.org/entity/Q7051256,Q7051256
http://www.wikidata.org/entity/Q7051297,Q7051297
http://www.wikidata.org/entity/Q7082912,Q7082912
http://www.wikidata.org/entity/Q7106672,Q7106672
http://www.wikidata.org/entity/Q7290706,Q7290706
http://www.wikidata.org/entity/Q7313535,Q7313535
http://www.wikidata.org/entity/Q7319937,Q7319937
http://www.wikidata.org/entity/Q7446928,Q7446928
http://www.wikidata.org/entity/Q7496353,Q7496353
http://www.wikidata.org/entity/Q7506161,Q7506161
http://www.wikidata.org/entity/Q7506262,Q7506262
http://www.wikidata.org/entity/Q7506289,Q7506289
http://www.wikidata.org/entity/Q7512045,Q7512045
http://www.wikidata.org/entity/Q7513347,Q7513347
http://www.wikidata.org/entity/Q7533559,Q7533559
http://www.wikidata.org/entity/Q7645826,Q7645826
http://www.wikidata.org/entity/Q7646351,Q7646351
http://www.wikidata.org/entity/Q7674319,Q7674319
http://www.wikidata.org/entity/Q7675904,Q7675904
http://www.wikidata.org/entity/Q7675990,Q7675990
http://www.wikidata.org/entity/Q7677437,Q7677437
http://www.wikidata.org/entity/Q7677987,Q7677987
http://www.wikidata.org/entity/Q7678034,Q7678034
http://www.wikidata.org/entity/Q7688003,Q7688003
http://www.wikidata.org/entity/Q7426386,Сатору
http://www.wikidata.org/entity/Q7695014,Q7695014
http://www.wikidata.org/entity/Q7705347,Q7705347
http://www.wikidata.org/entity/Q7706969,Q7706969
http://www.wikidata.org/entity/Q7820115,Q7820115
http://www.wikidata.org/entity/Q7820325,Q7820325
http://www.wikidata.org/entity/Q6755319,Марк-Оливье
http://www.wikidata.org/entity/Q7209392,Поликарп
http://www.wikidata.org/entity/Q6782747,Масацугу
http://www.wikidata.org/entity/Q6966436,Нарухито
http://www.wikidata.org/entity/Q7029481,Николас / Николя
http://www.wikidata.org/entity/Q7046243,Нобутэру
http://www.wikidata.org/entity/Q7046260,Нобуёси
http://www.wikidata.org/entity/Q7141520,Антонио / Антониу
http://www.wikidata.org/entity/Q7286594,Ракеш
http://www.wikidata.org/entity/Q7310389,Рейнир
http://www.wikidata.org/entity/Q7408427,Самад
http://www.wikidata.org/entity/Q7496332,Сигэки
http://www.wikidata.org/entity/Q7505105,Сюмпэй
http://www.wikidata.org/entity/Q7533488,Шон
http://www.wikidata.org/entity/Q7640060,Сон Хун
http://www.wikidata.org/entity/Q7659466,Сергей
http://www.wikidata.org/entity/Q7674406,Тадаёси
http://www.wikidata.org/entity/Q7677193,Таканори
http://www.wikidata.org/entity/Q7677481,Такаёси
http://www.wikidata.org/entity/Q7678172,Такэтоси
http://www.wikidata.org/entity/Q96654704,Q96654704
http://www.wikidata.org/entity/Q96654747,Q96654747
http://www.wikidata.org/entity/Q96654757,Q96654757
http://www.wikidata.org/entity/Q96655947,Q96655947
http://www.wikidata.org/entity/Q96655944,Q96655944
http://www.wikidata.org/entity/Q96655951,Q96655951
http://www.wikidata.org/entity/Q96655952,Q96655952
http://www.wikidata.org/entity/Q96655966,Q96655966
http://www.wikidata.org/entity/Q96655975,Q96655975
http://www.wikidata.org/entity/Q96655972,Q96655972
http://www.wikidata.org/entity/Q96655980,Q96655980
http://www.wikidata.org/entity/Q96656027,Q96656027
http://www.wikidata.org/entity/Q96656042,Q96656042
http://www.wikidata.org/entity/Q96656048,Q96656048
http://www.wikidata.org/entity/Q96656053,Q96656053
http://www.wikidata.org/entity/Q96656062,Q96656062
http://www.wikidata.org/entity/Q96656086,Q96656086
http://www.wikidata.org/entity/Q96656092,Q96656092
http://www.wikidata.org/entity/Q96656099,Q96656099
http://www.wikidata.org/entity/Q96656110,Q96656110
http://www.wikidata.org/entity/Q96656128,Q96656128
http://www.wikidata.org/entity/Q96656143,Q96656143
http://www.wikidata.org/entity/Q96656154,Q96656154
http://www.wikidata.org/entity/Q96656169,Q96656169
http://www.wikidata.org/entity/Q7385612,Рётаро
http://www.wikidata.org/entity/Q7359756,Рохит
http://www.wikidata.org/entity/Q6174228,Q6174228
http://www.wikidata.org/entity/Q6203242,Q6203242
http://www.wikidata.org/entity/Q6322359,Q6322359
http://www.wikidata.org/entity/Q6378127,Q6378127
http://www.wikidata.org/entity/Q6378143,Q6378143
http://www.wikidata.org/entity/Q6378168,Q6378168
http://www.wikidata.org/entity/Q6381730,Q6381730
http://www.wikidata.org/entity/Q6381738,Q6381738
http://www.wikidata.org/entity/Q6381744,Q6381744
http://www.wikidata.org/entity/Q6381757,Q6381757
http://www.wikidata.org/entity/Q6381801,Q6381801
http://www.wikidata.org/entity/Q6383603,Q6383603
http://www.wikidata.org/entity/Q6418996,Q6418996
http://www.wikidata.org/entity/Q6439158,Q6439158
http://www.wikidata.org/entity/Q6449552,Q6449552
http://www.wikidata.org/entity/Q6455199,Q6455199
http://www.wikidata.org/entity/Q6562541,Q6562541
http://www.wikidata.org/entity/Q6319579,Ян
http://www.wikidata.org/entity/Q6168802,Жан-Антуан
http://www.wikidata.org/entity/Q6169409,Жан-Жюльен
http://www.wikidata.org/entity/Q6280610,Жозеф-Франсуа
http://www.wikidata.org/entity/Q6381428,Кадзухико
http://www.wikidata.org/entity/Q6436176,Красимир
http://www.wikidata.org/entity/Q6275999,Чунхо
http://www.wikidata.org/entity/Q96653628,Q96653628
http://www.wikidata.org/entity/Q96653658,Q96653658
http://www.wikidata.org/entity/Q96653677,Q96653677
http://www.wikidata.org/entity/Q96653694,Q96653694
http://www.wikidata.org/entity/Q96653693,Q96653693
http://www.wikidata.org/entity/Q96653700,Q96653700
http://www.wikidata.org/entity/Q96653706,Q96653706
http://www.wikidata.org/entity/Q96653704,Q96653704
http://www.wikidata.org/entity/Q96653705,Q96653705
http://www.wikidata.org/entity/Q96653711,Q96653711
http://www.wikidata.org/entity/Q96653712,Q96653712
http://www.wikidata.org/entity/Q96653723,Q96653723
http://www.wikidata.org/entity/Q96653724,Q96653724
http://www.wikidata.org/entity/Q96653735,Q96653735
http://www.wikidata.org/entity/Q96653742,Q96653742
http://www.wikidata.org/entity/Q96653748,Q96653748
http://www.wikidata.org/entity/Q96653759,Q96653759
http://www.wikidata.org/entity/Q96653761,Q96653761
http://www.wikidata.org/entity/Q96653769,Q96653769
http://www.wikidata.org/entity/Q96653779,Q96653779
http://www.wikidata.org/entity/Q96653800,Q96653800
http://www.wikidata.org/entity/Q96653825,Q96653825
http://www.wikidata.org/entity/Q96653828,Q96653828
http://www.wikidata.org/entity/Q96653835,Q96653835
http://www.wikidata.org/entity/Q96653841,Q96653841
http://www.wikidata.org/entity/Q96653848,Q96653848
http://www.wikidata.org/entity/Q96653859,Q96653859
http://www.wikidata.org/entity/Q96653865,Q96653865
http://www.wikidata.org/entity/Q96653879,Q96653879
http://www.wikidata.org/entity/Q96653890,Q96653890
http://www.wikidata.org/entity/Q96653907,Q96653907
http://www.wikidata.org/entity/Q96653904,Q96653904
http://www.wikidata.org/entity/Q96653914,Q96653914
http://www.wikidata.org/entity/Q96653917,Q96653917
http://www.wikidata.org/entity/Q96653935,Q96653935
http://www.wikidata.org/entity/Q96653937,Q96653937
http://www.wikidata.org/entity/Q96653943,Q96653943
http://www.wikidata.org/entity/Q96653940,Q96653940
http://www.wikidata.org/entity/Q96653944,Q96653944
http://www.wikidata.org/entity/Q96653950,Q96653950
http://www.wikidata.org/entity/Q96653949,Q96653949
http://www.wikidata.org/entity/Q96653952,Q96653952
http://www.wikidata.org/entity/Q96653962,Q96653962
http://www.wikidata.org/entity/Q96653976,Q96653976
http://www.wikidata.org/entity/Q96653997,Q96653997
http://www.wikidata.org/entity/Q96654003,Q96654003
http://www.wikidata.org/entity/Q96654014,Q96654014
http://www.wikidata.org/entity/Q96654018,Q96654018
http://www.wikidata.org/entity/Q96654022,Q96654022
http://www.wikidata.org/entity/Q96654027,Q96654027
http://www.wikidata.org/entity/Q96654033,Q96654033
http://www.wikidata.org/entity/Q96654052,Q96654052
http://www.wikidata.org/entity/Q96654053,Q96654053
http://www.wikidata.org/entity/Q96654059,Q96654059
http://www.wikidata.org/entity/Q96654061,Q96654061
http://www.wikidata.org/entity/Q96654086,Q96654086
http://www.wikidata.org/entity/Q96654087,Q96654087
http://www.wikidata.org/entity/Q96654101,Q96654101
http://www.wikidata.org/entity/Q96654133,Q96654133
http://www.wikidata.org/entity/Q96654140,Q96654140
http://www.wikidata.org/entity/Q96654163,Q96654163
http://www.wikidata.org/entity/Q96654164,Q96654164
http://www.wikidata.org/entity/Q96654172,Q96654172
http://www.wikidata.org/entity/Q96654177,Q96654177
http://www.wikidata.org/entity/Q96654191,Q96654191
http://www.wikidata.org/entity/Q96654207,Q96654207
http://www.wikidata.org/entity/Q96654209,Q96654209
http://www.wikidata.org/entity/Q96654214,Q96654214
http://www.wikidata.org/entity/Q96654218,Q96654218
http://www.wikidata.org/entity/Q96654220,Q96654220
http://www.wikidata.org/entity/Q96654234,Q96654234
http://www.wikidata.org/entity/Q96654238,Q96654238
http://www.wikidata.org/entity/Q96654239,Q96654239
http://www.wikidata.org/entity/Q96654244,Q96654244
http://www.wikidata.org/entity/Q96654248,Q96654248
http://www.wikidata.org/entity/Q96654682,Q96654682
http://www.wikidata.org/entity/Q4259083,Q4259083
http://www.wikidata.org/entity/Q4570864,Q4570864
http://www.wikidata.org/entity/Q4667430,Q4667430
http://www.wikidata.org/entity/Q4682468,Q4682468
http://www.wikidata.org/entity/Q4683616,Q4683616
http://www.wikidata.org/entity/Q4765797,Q4765797
http://www.wikidata.org/entity/Q4784675,Q4784675
http://www.wikidata.org/entity/Q4802560,Q4802560
http://www.wikidata.org/entity/Q4828795,Q4828795
http://www.wikidata.org/entity/Q4891884,Q4891884
http://www.wikidata.org/entity/Q4900399,Q4900399
http://www.wikidata.org/entity/Q4923860,Q4923860
http://www.wikidata.org/entity/Q4926404,Q4926404
http://www.wikidata.org/entity/Q5094146,Q5094146
http://www.wikidata.org/entity/Q5147211,Q5147211
http://www.wikidata.org/entity/Q5190010,Q5190010
http://www.wikidata.org/entity/Q5202338,Q5202338
http://www.wikidata.org/entity/Q5209499,Q5209499
http://www.wikidata.org/entity/Q5212368,Q5212368
http://www.wikidata.org/entity/Q4206468,Кааб
http://www.wikidata.org/entity/Q4537101,Якуб
http://www.wikidata.org/entity/Q5319930,Q5319930
http://www.wikidata.org/entity/Q5325603,Q5325603
http://www.wikidata.org/entity/Q4341955,Павсикакий
http://www.wikidata.org/entity/Q4801582,Артур
http://www.wikidata.org/entity/Q4351294,Перикл (значения)
http://www.wikidata.org/entity/Q4377208,Премысл
http://www.wikidata.org/entity/Q5423028,Q5423028
http://www.wikidata.org/entity/Q4385098,Пшемыслав
http://www.wikidata.org/entity/Q5435339,Q5435339
http://www.wikidata.org/entity/Q4405582,Салават
http://www.wikidata.org/entity/Q5473959,Q5473959
http://www.wikidata.org/entity/Q4426306,Советбек
http://www.wikidata.org/entity/Q5499351,Q5499351
http://www.wikidata.org/entity/Q4449450,Таврион
http://www.wikidata.org/entity/Q5508565,Q5508565
http://www.wikidata.org/entity/Q5554495,Q5554495
http://www.wikidata.org/entity/Q5577634,Q5577634
http://www.wikidata.org/entity/Q5495146,Иммо
http://www.wikidata.org/entity/Q4567129,Эвен
http://www.wikidata.org/entity/Q5638138,Q5638138
http://www.wikidata.org/entity/Q5638143,Q5638143
http://www.wikidata.org/entity/Q5641320,Q5641320
http://www.wikidata.org/entity/Q5663963,Q5663963
http://www.wikidata.org/entity/Q5675603,Q5675603
http://www.wikidata.org/entity/Q5688212,Q5688212
http://www.wikidata.org/entity/Q5722070,Q5722070
http://www.wikidata.org/entity/Q4664595,Абд аль-Узза
http://www.wikidata.org/entity/Q5770170,Q5770170
http://www.wikidata.org/entity/Q5772297,Q5772297
http://www.wikidata.org/entity/Q5772311,Q5772311
http://www.wikidata.org/entity/Q5772460,Q5772460
http://www.wikidata.org/entity/Q4712286,Альбертус
http://www.wikidata.org/entity/Q5873892,Q5873892
http://www.wikidata.org/entity/Q5379117,Энн
http://www.wikidata.org/entity/Q4794422,Арнальдо
http://www.wikidata.org/entity/Q5915090,Q5915090
http://www.wikidata.org/entity/Q5937204,Q5937204
http://www.wikidata.org/entity/Q4895841,Бертран
http://www.wikidata.org/entity/Q4926491,Фредрик
http://www.wikidata.org/entity/Q4928115,Тобиас / Тубиас
http://www.wikidata.org/entity/Q5074761,Шарль-Эдуар
http://www.wikidata.org/entity/Q5082404,Вийнанд
http://www.wikidata.org/entity/Q5199298,Орм
http://www.wikidata.org/entity/Q5219507,Даниил
http://www.wikidata.org/entity/Q5346961,Эдвин
http://www.wikidata.org/entity/Q5753243,Иероним
http://www.wikidata.org/entity/Q5508552,Фумиаки
http://www.wikidata.org/entity/Q5550225,Херардо
http://www.wikidata.org/entity/Q5679115,Хасиб
http://www.wikidata.org/entity/Q5701121,Хайсуке
http://www.wikidata.org/entity/Q5969882,Адзельо
http://www.wikidata.org/entity/Q6157351,Урбано
http://www.wikidata.org/entity/Q4563550,Брур
http://www.wikidata.org/entity/Q4401320,Ярно
http://www.wikidata.org/entity/Q96653285,Q96653285
http://www.wikidata.org/entity/Q96653297,Q96653297
http://www.wikidata.org/entity/Q96653329,Q96653329
http://www.wikidata.org/entity/Q96653361,Q96653361
http://www.wikidata.org/entity/Q96653395,Q96653395
http://www.wikidata.org/entity/Q96653410,Q96653410
http://www.wikidata.org/entity/Q96653423,Q96653423
http://www.wikidata.org/entity/Q96653426,Q96653426
http://www.wikidata.org/entity/Q96653444,Q96653444
http://www.wikidata.org/entity/Q96653456,Q96653456
http://www.wikidata.org/entity/Q96653466,Q96653466
http://www.wikidata.org/entity/Q96653475,Q96653475
http://www.wikidata.org/entity/Q96653481,Q96653481
http://www.wikidata.org/entity/Q96653490,Q96653490
http://www.wikidata.org/entity/Q96653491,Q96653491
http://www.wikidata.org/entity/Q96653502,Q96653502
http://www.wikidata.org/entity/Q96653524,Q96653524
http://www.wikidata.org/entity/Q96653542,Q96653542
http://www.wikidata.org/entity/Q96653541,Q96653541
http://www.wikidata.org/entity/Q96653564,Q96653564
http://www.wikidata.org/entity/Q96653589,Q96653589
http://www.wikidata.org/entity/Q96653602,Q96653602
http://www.wikidata.org/entity/Q96653610,Q96653610
http://www.wikidata.org/entity/Q96653626,Q96653626
http://www.wikidata.org/entity/Q4354002,Элиэл
http://www.wikidata.org/entity/Q3908495,Q3908495
http://www.wikidata.org/entity/Q3909563,Q3909563
http://www.wikidata.org/entity/Q3932159,Q3932159
http://www.wikidata.org/entity/Q3961072,Q3961072
http://www.wikidata.org/entity/Q3961431,Q3961431
http://www.wikidata.org/entity/Q3965191,Q3965191
http://www.wikidata.org/entity/Q3972843,Q3972843
http://www.wikidata.org/entity/Q3980892,Q3980892
http://www.wikidata.org/entity/Q3981184,Q3981184
http://www.wikidata.org/entity/Q4003036,Q4003036
http://www.wikidata.org/entity/Q4006519,Q4006519
http://www.wikidata.org/entity/Q4009465,Q4009465
http://www.wikidata.org/entity/Q4048327,Q4048327
http://www.wikidata.org/entity/Q4163401,Q4163401
http://www.wikidata.org/entity/Q4058785,Айдар
http://www.wikidata.org/entity/Q3925294,Публий
http://www.wikidata.org/entity/Q3940070,Рохелио / Роджелио
http://www.wikidata.org/entity/Q4173437,Евстратий
http://www.wikidata.org/entity/Q4062339,Алик
http://www.wikidata.org/entity/Q4065134,Ангеляр
http://www.wikidata.org/entity/Q4107266,Венцеслав
http://www.wikidata.org/entity/Q4174981,Елисей
http://www.wikidata.org/entity/Q4203182,Иринарх
http://www.wikidata.org/entity/Q4204402,Истома (имя)
http://www.wikidata.org/entity/Q19968440,Q19968440
http://www.wikidata.org/entity/Q19968450,Q19968450
http://www.wikidata.org/entity/Q19968449,Q19968449
http://www.wikidata.org/entity/Q19969245,Q19969245
http://www.wikidata.org/entity/Q19970329,Q19970329
http://www.wikidata.org/entity/Q19970355,Q19970355
http://www.wikidata.org/entity/Q19970516,Q19970516
http://www.wikidata.org/entity/Q19982804,Q19982804
http://www.wikidata.org/entity/Q19999960,Q19999960
http://www.wikidata.org/entity/Q19999976,Q19999976
http://www.wikidata.org/entity/Q20000003,Q20000003
http://www.wikidata.org/entity/Q20000021,Q20000021
http://www.wikidata.org/entity/Q20000049,Q20000049
