item,itemLabel
http://www.wikidata.org/entity/Q23874335,Q23874335
http://www.wikidata.org/entity/Q24005061,Q24005061
http://www.wikidata.org/entity/Q24053475,Q24053475
http://www.wikidata.org/entity/Q24206088,Q24206088
http://www.wikidata.org/entity/Q24911839,Q24911839
http://www.wikidata.org/entity/Q24911858,Q24911858
http://www.wikidata.org/entity/Q25345201,Q25345201
http://www.wikidata.org/entity/Q25937268,Q25937268
http://www.wikidata.org/entity/Q26036678,Q26036678
http://www.wikidata.org/entity/Q26923890,Q26923890
http://www.wikidata.org/entity/Q26944974,Q26944974
http://www.wikidata.org/entity/Q26991171,Q26991171
http://www.wikidata.org/entity/Q27881285,Q27881285
http://www.wikidata.org/entity/Q28186955,Q28186955
http://www.wikidata.org/entity/Q28222664,Q28222664
http://www.wikidata.org/entity/Q28531060,Q28531060
http://www.wikidata.org/entity/Q28968048,Q28968048
http://www.wikidata.org/entity/Q28968049,Q28968049
http://www.wikidata.org/entity/Q28974463,Q28974463
http://www.wikidata.org/entity/Q29018580,Q29018580
http://www.wikidata.org/entity/Q29042792,Q29042792
http://www.wikidata.org/entity/Q29625816,Q29625816
http://www.wikidata.org/entity/Q29636069,Q29636069
http://www.wikidata.org/entity/Q29650361,Q29650361
http://www.wikidata.org/entity/Q29919085,Q29919085
http://www.wikidata.org/entity/Q41582491,Q41582491
http://www.wikidata.org/entity/Q85998709,Пита Лимджароенрат
http://www.wikidata.org/entity/Q43694516,Q43694516
http://www.wikidata.org/entity/Q44480135,Q44480135
http://www.wikidata.org/entity/Q29867979,Джим Меллон
http://www.wikidata.org/entity/Q46995407,Q46995407
http://www.wikidata.org/entity/Q47004037,Q47004037
http://www.wikidata.org/entity/Q47005455,Q47005455
http://www.wikidata.org/entity/Q50355624,Q50355624
http://www.wikidata.org/entity/Q50355775,Q50355775
http://www.wikidata.org/entity/Q51277712,Q51277712
http://www.wikidata.org/entity/Q51278311,Q51278311
http://www.wikidata.org/entity/Q55085048,Q55085048
http://www.wikidata.org/entity/Q56224088,Q56224088
http://www.wikidata.org/entity/Q57127946,Q57127946
http://www.wikidata.org/entity/Q57973724,Q57973724
http://www.wikidata.org/entity/Q42296482,Хелен ДеВос
http://www.wikidata.org/entity/Q59513204,Q59513204
http://www.wikidata.org/entity/Q59514413,Q59514413
http://www.wikidata.org/entity/Q59587240,Q59587240
http://www.wikidata.org/entity/Q62267637,Q62267637
http://www.wikidata.org/entity/Q62603448,Q62603448
http://www.wikidata.org/entity/Q64520741,Q64520741
http://www.wikidata.org/entity/Q64759114,Q64759114
http://www.wikidata.org/entity/Q66057572,Q66057572
http://www.wikidata.org/entity/Q66776975,Q66776975
http://www.wikidata.org/entity/Q66777000,Q66777000
http://www.wikidata.org/entity/Q66777010,Q66777010
http://www.wikidata.org/entity/Q66777021,Q66777021
http://www.wikidata.org/entity/Q66777034,Q66777034
http://www.wikidata.org/entity/Q66777089,Q66777089
http://www.wikidata.org/entity/Q66777097,Q66777097
http://www.wikidata.org/entity/Q66809861,Q66809861
http://www.wikidata.org/entity/Q66809874,Q66809874
http://www.wikidata.org/entity/Q66809890,Q66809890
http://www.wikidata.org/entity/Q66809893,Q66809893
http://www.wikidata.org/entity/Q66809923,Q66809923
http://www.wikidata.org/entity/Q66809924,Q66809924
http://www.wikidata.org/entity/Q66827043,Q66827043
http://www.wikidata.org/entity/Q66827041,Q66827041
http://www.wikidata.org/entity/Q68802425,Q68802425
http://www.wikidata.org/entity/Q91876196,Q91876196
http://www.wikidata.org/entity/Q92747618,Q92747618
http://www.wikidata.org/entity/Q22686,Дональд Трамп
http://www.wikidata.org/entity/Q94636826,Q94636826
http://www.wikidata.org/entity/Q95393513,Q95393513
http://www.wikidata.org/entity/Q96372102,Q96372102
http://www.wikidata.org/entity/Q99390166,Q99390166
http://www.wikidata.org/entity/Q100343343,Q100343343
http://www.wikidata.org/entity/Q100343340,Q100343340
http://www.wikidata.org/entity/Q100343346,Q100343346
http://www.wikidata.org/entity/Q100343345,Q100343345
http://www.wikidata.org/entity/Q100343356,Q100343356
http://www.wikidata.org/entity/Q104417805,Q104417805
http://www.wikidata.org/entity/Q107095298,Q107095298
http://www.wikidata.org/entity/Q107364104,Q107364104
http://www.wikidata.org/entity/Q107499300,Q107499300
http://www.wikidata.org/entity/Q107649692,Q107649692
http://www.wikidata.org/entity/Q108332151,Q108332151
http://www.wikidata.org/entity/Q87346131,Удянский Николай Александрович
http://www.wikidata.org/entity/Q112456374,Q112456374
http://www.wikidata.org/entity/Q112571237,Q112571237
http://www.wikidata.org/entity/Q113486718,Q113486718
http://www.wikidata.org/entity/Q114112874,Q114112874
http://www.wikidata.org/entity/Q114359059,Q114359059
http://www.wikidata.org/entity/Q114359153,Q114359153
http://www.wikidata.org/entity/Q114359176,Q114359176
http://www.wikidata.org/entity/Q115595442,Q115595442
http://www.wikidata.org/entity/Q115595447,Q115595447
http://www.wikidata.org/entity/Q113369041,Александр Конотопский
http://www.wikidata.org/entity/Q150054,Q150054
http://www.wikidata.org/entity/Q168961,Q168961
http://www.wikidata.org/entity/Q303958,Q303958
http://www.wikidata.org/entity/Q330656,Q330656
http://www.wikidata.org/entity/Q712100,Q712100
http://www.wikidata.org/entity/Q205707,Брэдли Купер
http://www.wikidata.org/entity/Q2019735,Q2019735
http://www.wikidata.org/entity/Q2163117,Q2163117
http://www.wikidata.org/entity/Q2086195,Гарри Филип Грин
http://www.wikidata.org/entity/Q2960237,Q2960237
http://www.wikidata.org/entity/Q3475967,Q3475967
http://www.wikidata.org/entity/Q4723556,Q4723556
http://www.wikidata.org/entity/Q4883409,Q4883409
http://www.wikidata.org/entity/Q5217973,Q5217973
http://www.wikidata.org/entity/Q5233207,Q5233207
http://www.wikidata.org/entity/Q5555443,Q5555443
http://www.wikidata.org/entity/Q5630009,Q5630009
http://www.wikidata.org/entity/Q5802988,Q5802988
http://www.wikidata.org/entity/Q6027834,Q6027834
http://www.wikidata.org/entity/Q6043440,Q6043440
http://www.wikidata.org/entity/Q6158007,Q6158007
http://www.wikidata.org/entity/Q6229469,Q6229469
http://www.wikidata.org/entity/Q6238370,Q6238370
http://www.wikidata.org/entity/Q6241518,Q6241518
http://www.wikidata.org/entity/Q6658006,Q6658006
http://www.wikidata.org/entity/Q6756538,Q6756538
http://www.wikidata.org/entity/Q6838919,Q6838919
http://www.wikidata.org/entity/Q7376381,Q7376381
http://www.wikidata.org/entity/Q11685391,Q11685391
http://www.wikidata.org/entity/Q157054,Джорджо Армани
http://www.wikidata.org/entity/Q170419,Карлос Слим Элу
http://www.wikidata.org/entity/Q186304,Ким Кардашьян
http://www.wikidata.org/entity/Q202148,Бёрт Рейнольдс
http://www.wikidata.org/entity/Q213512,Билл Косби
http://www.wikidata.org/entity/Q12409102,Q12409102
http://www.wikidata.org/entity/Q229364,Ная Ривера
http://www.wikidata.org/entity/Q230420,Эмбер Райли
http://www.wikidata.org/entity/Q232301,Розанна Барр
http://www.wikidata.org/entity/Q269106,Мишель Ли
http://www.wikidata.org/entity/Q297804,Лилиан Беттанкур
http://www.wikidata.org/entity/Q312556,Джефф Безос
http://www.wikidata.org/entity/Q312663,Эдуардо Саверин
http://www.wikidata.org/entity/Q316706,"Робинсон, Шугар Рэй"
http://www.wikidata.org/entity/Q382472,Ивица Тодорич
http://www.wikidata.org/entity/Q463398,Жаклин Марс
http://www.wikidata.org/entity/Q465615,"Мобли, Мэри Энн"
http://www.wikidata.org/entity/Q468048,Джоэль Остин
http://www.wikidata.org/entity/Q483325,Эллен Дедженерес
http://www.wikidata.org/entity/Q561837,Маурисио Макри
http://www.wikidata.org/entity/Q575689,Кортни Кардашян
http://www.wikidata.org/entity/Q12961079,Q12961079
http://www.wikidata.org/entity/Q12961921,Q12961921
http://www.wikidata.org/entity/Q12963933,Q12963933
http://www.wikidata.org/entity/Q12965407,Q12965407
http://www.wikidata.org/entity/Q12967276,Q12967276
http://www.wikidata.org/entity/Q12969408,Q12969408
http://www.wikidata.org/entity/Q12970074,Q12970074
http://www.wikidata.org/entity/Q12970094,Q12970094
http://www.wikidata.org/entity/Q12972881,Q12972881
http://www.wikidata.org/entity/Q707352,Джон Линнел
http://www.wikidata.org/entity/Q861168,Мошири Фархад
http://www.wikidata.org/entity/Q981262,"Томсон, Дэвид, 3-й барон Томсон Флитский"
http://www.wikidata.org/entity/Q983847,Дмитрий Евгеньевич Рыболовлев
http://www.wikidata.org/entity/Q1133203,Леонид Арнольдович Федун
http://www.wikidata.org/entity/Q1176311,Дэвид Рубен
http://www.wikidata.org/entity/Q1278705,"Марс, Джон Франклин"
http://www.wikidata.org/entity/Q1286130,Милан Шрейбер
http://www.wikidata.org/entity/Q1340699,Виктор Михайлович Пинчук
http://www.wikidata.org/entity/Q1440023,Джим Рэтклифф
http://www.wikidata.org/entity/Q1739008,Ма Хуатен
http://www.wikidata.org/entity/Q1977990,"Жеваго, Константин Валентинович"
http://www.wikidata.org/entity/Q2185882,Найджа Хьюстон
http://www.wikidata.org/entity/Q2245635,Брит Хьюм
http://www.wikidata.org/entity/Q2272599,"Гордеев, Сергей Эдуардович"
http://www.wikidata.org/entity/Q2341056,Тамера Маури
http://www.wikidata.org/entity/Q16149679,Q16149679
http://www.wikidata.org/entity/Q3436533,Роберт Уоррен Миллер
http://www.wikidata.org/entity/Q16769726,Q16769726
http://www.wikidata.org/entity/Q16907073,Q16907073
http://www.wikidata.org/entity/Q4328437,Ниси Нэш
http://www.wikidata.org/entity/Q17370900,Q17370900
http://www.wikidata.org/entity/Q17371085,Q17371085
http://www.wikidata.org/entity/Q17371100,Q17371100
http://www.wikidata.org/entity/Q17371295,Q17371295
http://www.wikidata.org/entity/Q17516992,Q17516992
http://www.wikidata.org/entity/Q17626553,Q17626553
http://www.wikidata.org/entity/Q18113349,Q18113349
http://www.wikidata.org/entity/Q5278137,Дин Лэй
http://www.wikidata.org/entity/Q18704846,Q18704846
http://www.wikidata.org/entity/Q18704993,Q18704993
http://www.wikidata.org/entity/Q19519918,Q19519918
http://www.wikidata.org/entity/Q19665783,Q19665783
http://www.wikidata.org/entity/Q19666069,Q19666069
http://www.wikidata.org/entity/Q20058210,Q20058210
http://www.wikidata.org/entity/Q20685017,Q20685017
http://www.wikidata.org/entity/Q9000717,Лэй Цзюнь
http://www.wikidata.org/entity/Q15737800,"Кум, Ян Борисович"
http://www.wikidata.org/entity/Q1225503,Дилип Шангхви
http://www.wikidata.org/entity/Q1133456,Филип Аншутц
http://www.wikidata.org/entity/Q6702205,Люк Носек
http://www.wikidata.org/entity/Q83287,Селена Гомес
http://www.wikidata.org/entity/Q122286,Жорже Паулу Леманн
http://www.wikidata.org/entity/Q138576,Беатрис Артур
http://www.wikidata.org/entity/Q16201415,Q16201415
http://www.wikidata.org/entity/Q16211543,Q16211543
http://www.wikidata.org/entity/Q16215695,Q16215695
http://www.wikidata.org/entity/Q16233663,Q16233663
http://www.wikidata.org/entity/Q16935127,Q16935127
http://www.wikidata.org/entity/Q17371063,Q17371063
http://www.wikidata.org/entity/Q17371094,Q17371094
http://www.wikidata.org/entity/Q17371255,Q17371255
http://www.wikidata.org/entity/Q17371267,Q17371267
http://www.wikidata.org/entity/Q18062098,Q18062098
http://www.wikidata.org/entity/Q16203843,Иянья
http://www.wikidata.org/entity/Q16205743,Дамилола Адегбайт
http://www.wikidata.org/entity/Q20120426,Q20120426
http://www.wikidata.org/entity/Q18237084,Нильс Адлер
http://www.wikidata.org/entity/Q19663471,Бобби Мёрфи
http://www.wikidata.org/entity/Q19841142,Чжоу Цюньфэй
http://www.wikidata.org/entity/Q24053990,Q24053990
http://www.wikidata.org/entity/Q24055578,Q24055578
http://www.wikidata.org/entity/Q24088601,Q24088601
http://www.wikidata.org/entity/Q24911841,Q24911841
http://www.wikidata.org/entity/Q27922634,Q27922634
http://www.wikidata.org/entity/Q28414261,Q28414261
http://www.wikidata.org/entity/Q28530041,Q28530041
http://www.wikidata.org/entity/Q28536839,Q28536839
http://www.wikidata.org/entity/Q28606905,Q28606905
http://www.wikidata.org/entity/Q28709159,Q28709159
http://www.wikidata.org/entity/Q28942712,Q28942712
http://www.wikidata.org/entity/Q29577078,Q29577078
http://www.wikidata.org/entity/Q29577099,Q29577099
http://www.wikidata.org/entity/Q29917277,Q29917277
http://www.wikidata.org/entity/Q29920964,Q29920964
http://www.wikidata.org/entity/Q29930719,Q29930719
http://www.wikidata.org/entity/Q30005721,Q30005721
http://www.wikidata.org/entity/Q30010878,Q30010878
http://www.wikidata.org/entity/Q30122751,Q30122751
http://www.wikidata.org/entity/Q31900046,Q31900046
http://www.wikidata.org/entity/Q33103278,Q33103278
http://www.wikidata.org/entity/Q33295544,Q33295544
http://www.wikidata.org/entity/Q38186143,Q38186143
http://www.wikidata.org/entity/Q41714121,Q41714121
http://www.wikidata.org/entity/Q42396248,Q42396248
http://www.wikidata.org/entity/Q46151602,Q46151602
http://www.wikidata.org/entity/Q46797845,Q46797845
http://www.wikidata.org/entity/Q51078187,Q51078187
http://www.wikidata.org/entity/Q52421355,Q52421355
http://www.wikidata.org/entity/Q53550976,Q53550976
http://www.wikidata.org/entity/Q55073364,Q55073364
http://www.wikidata.org/entity/Q56043681,Q56043681
http://www.wikidata.org/entity/Q56762299,Q56762299
http://www.wikidata.org/entity/Q57664109,Q57664109
http://www.wikidata.org/entity/Q59514714,Q59514714
http://www.wikidata.org/entity/Q59514896,Q59514896
http://www.wikidata.org/entity/Q60800545,Q60800545
http://www.wikidata.org/entity/Q61740607,Q61740607
http://www.wikidata.org/entity/Q62603427,Q62603427
http://www.wikidata.org/entity/Q63850397,Q63850397
http://www.wikidata.org/entity/Q57951438,Ана Кристина Валле
http://www.wikidata.org/entity/Q66305325,Q66305325
http://www.wikidata.org/entity/Q66776979,Q66776979
http://www.wikidata.org/entity/Q66776998,Q66776998
http://www.wikidata.org/entity/Q66777046,Q66777046
http://www.wikidata.org/entity/Q66777055,Q66777055
http://www.wikidata.org/entity/Q66777059,Q66777059
http://www.wikidata.org/entity/Q66777071,Q66777071
http://www.wikidata.org/entity/Q66777094,Q66777094
http://www.wikidata.org/entity/Q66777100,Q66777100
http://www.wikidata.org/entity/Q66777127,Q66777127
http://www.wikidata.org/entity/Q66777132,Q66777132
http://www.wikidata.org/entity/Q66777140,Q66777140
http://www.wikidata.org/entity/Q66809865,Q66809865
http://www.wikidata.org/entity/Q66809883,Q66809883
http://www.wikidata.org/entity/Q66809920,Q66809920
http://www.wikidata.org/entity/Q66809925,Q66809925
http://www.wikidata.org/entity/Q67222718,Q67222718
http://www.wikidata.org/entity/Q42493,Кэти Перри
http://www.wikidata.org/entity/Q73252140,Q73252140
http://www.wikidata.org/entity/Q73308799,Q73308799
http://www.wikidata.org/entity/Q1744,Мадонна
http://www.wikidata.org/entity/Q5105,Селин Дион
http://www.wikidata.org/entity/Q14086,Марисса Майер
http://www.wikidata.org/entity/Q36153,Бейонсе
http://www.wikidata.org/entity/Q36844,Рианна
http://www.wikidata.org/entity/Q45229,Зак Эфрон
http://www.wikidata.org/entity/Q81385983,Q81385983
http://www.wikidata.org/entity/Q65126,Грегор Гизи
http://www.wikidata.org/entity/Q65103,Якоб Фуггер
http://www.wikidata.org/entity/Q65445,Дитер Цетше
http://www.wikidata.org/entity/Q95494037,Q95494037
http://www.wikidata.org/entity/Q96776913,Q96776913
http://www.wikidata.org/entity/Q104490407,Q104490407
http://www.wikidata.org/entity/Q108724155,Q108724155
http://www.wikidata.org/entity/Q109523443,Q109523443
http://www.wikidata.org/entity/Q113302889,Q113302889
http://www.wikidata.org/entity/Q113336473,Q113336473
http://www.wikidata.org/entity/Q113369094,Q113369094
http://www.wikidata.org/entity/Q107361979,У. Х. Х. Тисон
http://www.wikidata.org/entity/Q27881473,Вивек Рамасвами
http://www.wikidata.org/entity/Q104776,Q104776
http://www.wikidata.org/entity/Q78465,Райнхольд Вюрт
http://www.wikidata.org/entity/Q123665,Глория Макапагал-Арройо
http://www.wikidata.org/entity/Q172678,Сэмюэл Л. Джексон
http://www.wikidata.org/entity/Q173637,Ice Cube
http://www.wikidata.org/entity/Q230943,Чайна Энн Макклейн
http://www.wikidata.org/entity/Q235132,Эмилия Кларк
http://www.wikidata.org/entity/Q237602,Кэти Прайс
http://www.wikidata.org/entity/Q452102,Q452102
http://www.wikidata.org/entity/Q299266,Райан Сикрест
http://www.wikidata.org/entity/Q313697,Росс Перо
http://www.wikidata.org/entity/Q318493,Наджиб Микати
http://www.wikidata.org/entity/Q557057,Q557057
http://www.wikidata.org/entity/Q359381,Аднан Хашогги
http://www.wikidata.org/entity/Q568929,Q568929
http://www.wikidata.org/entity/Q380152,Азим Премджи
http://www.wikidata.org/entity/Q451455,Вагит Юсуфович Алекперов
http://www.wikidata.org/entity/Q464748,Ян Хуэйянь
http://www.wikidata.org/entity/Q470975,Владимир Сергеевич Лисин
http://www.wikidata.org/entity/Q800179,Q800179
http://www.wikidata.org/entity/Q554077,Майк Эшли
http://www.wikidata.org/entity/Q554620,Бенжамен де Ротшильд
http://www.wikidata.org/entity/Q560847,Джеймс Харрис Саймонс
http://www.wikidata.org/entity/Q716047,Ли Шауки
http://www.wikidata.org/entity/Q717154,"Дэвис, Джозеф Роберт"
http://www.wikidata.org/entity/Q733864,Онси Савирис
http://www.wikidata.org/entity/Q881532,Джеймс Севи Конуэй
http://www.wikidata.org/entity/Q1266560,Q1266560
http://www.wikidata.org/entity/Q929985,Алекс Требек
http://www.wikidata.org/entity/Q1338183,Q1338183
http://www.wikidata.org/entity/Q1431215,Q1431215
http://www.wikidata.org/entity/Q1491812,Q1491812
http://www.wikidata.org/entity/Q1610413,Q1610413
http://www.wikidata.org/entity/Q1334178,"Ярославский, Александр Владиленович"
http://www.wikidata.org/entity/Q1388488,Ноэль Эдмондс
http://www.wikidata.org/entity/Q1394965,Алико Данготе
http://www.wikidata.org/entity/Q1395387,Алексей Александрович Мордашов
http://www.wikidata.org/entity/Q1502398,"Тимченко, Геннадий Николаевич"
http://www.wikidata.org/entity/Q2159151,Q2159151
http://www.wikidata.org/entity/Q1774254,Алексей Викторович Кузьмичёв
http://www.wikidata.org/entity/Q2217166,Майа Кэмпбелл
http://www.wikidata.org/entity/Q2537149,Мехмет Оз
http://www.wikidata.org/entity/Q3550210,Q3550210
http://www.wikidata.org/entity/Q3550636,Q3550636
http://www.wikidata.org/entity/Q3276951,Тадаси Янаи
http://www.wikidata.org/entity/Q4794715,Q4794715
http://www.wikidata.org/entity/Q5041784,Q5041784
http://www.wikidata.org/entity/Q4067343,"Антонов, Виталий Борисович"
http://www.wikidata.org/entity/Q5075451,Q5075451
http://www.wikidata.org/entity/Q5349360,Q5349360
http://www.wikidata.org/entity/Q5361378,Q5361378
http://www.wikidata.org/entity/Q5489972,Q5489972
http://www.wikidata.org/entity/Q5553863,Q5553863
http://www.wikidata.org/entity/Q5555130,Q5555130
http://www.wikidata.org/entity/Q5589019,Q5589019
http://www.wikidata.org/entity/Q5597697,Q5597697
http://www.wikidata.org/entity/Q5714670,Q5714670
http://www.wikidata.org/entity/Q5774246,Q5774246
http://www.wikidata.org/entity/Q5891568,Q5891568
http://www.wikidata.org/entity/Q5937799,Q5937799
http://www.wikidata.org/entity/Q5943948,Q5943948
http://www.wikidata.org/entity/Q5984018,Q5984018
http://www.wikidata.org/entity/Q6029940,Q6029940
http://www.wikidata.org/entity/Q6045269,Q6045269
http://www.wikidata.org/entity/Q6084977,Q6084977
http://www.wikidata.org/entity/Q6197814,Q6197814
http://www.wikidata.org/entity/Q5068119,Хайрул Танджунг
http://www.wikidata.org/entity/Q6220738,Q6220738
http://www.wikidata.org/entity/Q6246023,Q6246023
http://www.wikidata.org/entity/Q7095168,Q7095168
http://www.wikidata.org/entity/Q7211799,Q7211799
http://www.wikidata.org/entity/Q7341150,Q7341150
http://www.wikidata.org/entity/Q7363071,Q7363071
http://www.wikidata.org/entity/Q7368268,Q7368268
http://www.wikidata.org/entity/Q6281736,Джозеф Брукс
http://www.wikidata.org/entity/Q6318945,Давид Петтерссон
http://www.wikidata.org/entity/Q7609749,Q7609749
http://www.wikidata.org/entity/Q7609886,Q7609886
http://www.wikidata.org/entity/Q7970502,Q7970502
http://www.wikidata.org/entity/Q7789440,Томас Ф. Фрист-младший
http://www.wikidata.org/entity/Q11137070,Q11137070
http://www.wikidata.org/entity/Q11974110,Q11974110
http://www.wikidata.org/entity/Q12028279,Q12028279
http://www.wikidata.org/entity/Q12391333,Q12391333
http://www.wikidata.org/entity/Q12962852,Q12962852
http://www.wikidata.org/entity/Q12963761,Q12963761
http://www.wikidata.org/entity/Q12968534,Q12968534
http://www.wikidata.org/entity/Q12969886,Q12969886
http://www.wikidata.org/entity/Q12988436,Q12988436
http://www.wikidata.org/entity/Q15089286,Q15089286
http://www.wikidata.org/entity/Q1058,Нарендра Моди
http://www.wikidata.org/entity/Q9543,Салман Хан
http://www.wikidata.org/entity/Q26876,Тейлор Свифт
http://www.wikidata.org/entity/Q129175,Кенни Лала
http://www.wikidata.org/entity/Q2377725,Паллонджи Мистри
http://www.wikidata.org/entity/Q7876966,Удай Котак
http://www.wikidata.org/entity/Q3357605,Осман Бенджелун
http://www.wikidata.org/entity/Q3522726,Шив Надар
http://www.wikidata.org/entity/Q7836292,Трэвис Келси
http://www.wikidata.org/entity/Q12240515,Мохамед Рамадан
