item,itemLabel
http://www.wikidata.org/entity/Q3551921,унпентуний
http://www.wikidata.org/entity/Q3551929,унквадсептий
http://www.wikidata.org/entity/Q428692,унбисептий
http://www.wikidata.org/entity/Q1366419,унтрисептий
http://www.wikidata.org/entity/Q2399140,унквадэнний
http://www.wikidata.org/entity/Q3029913,ункваднилий
http://www.wikidata.org/entity/Q3551919,унпентнилий
http://www.wikidata.org/entity/Q428685,унбипентий
http://www.wikidata.org/entity/Q428703,унбиоктий
http://www.wikidata.org/entity/Q3551918,унпентбий
http://www.wikidata.org/entity/Q3551926,унквадгексий
http://www.wikidata.org/entity/Q3551927,унквадбий
http://www.wikidata.org/entity/Q3551931,унквадквадий
http://www.wikidata.org/entity/Q106675,подгруппа азота
http://www.wikidata.org/entity/Q3552040,унтриквадий
http://www.wikidata.org/entity/Q6882047,Q6882047
http://www.wikidata.org/entity/Q3551935,унквадуний
http://www.wikidata.org/entity/Q3551933,унквадтрий
http://www.wikidata.org/entity/Q189294,подгруппа бора
http://www.wikidata.org/entity/Q14755481,торий-230
http://www.wikidata.org/entity/Q3552038,унтрипентий
http://www.wikidata.org/entity/Q106693,подгруппа углерода
http://www.wikidata.org/entity/Q548592,унтриэнний
http://www.wikidata.org/entity/Q1195471,нейтроний
http://www.wikidata.org/entity/Q22313918,унпентквадий
http://www.wikidata.org/entity/Q16307164,унсептбий
http://www.wikidata.org/entity/Q428648,унтринилий
http://www.wikidata.org/entity/Q22314315,унпентпентий
http://www.wikidata.org/entity/Q3551930,унквадпентий
http://www.wikidata.org/entity/Q3551928,унквадоктий
http://www.wikidata.org/entity/Q556,водород
http://www.wikidata.org/entity/Q688,хлор
http://www.wikidata.org/entity/Q722,ванадий
http://www.wikidata.org/entity/Q716,титан
http://www.wikidata.org/entity/Q880,платина
http://www.wikidata.org/entity/Q1099,сурьма
http://www.wikidata.org/entity/Q1146,унбинилий
http://www.wikidata.org/entity/Q1232,дубний
http://www.wikidata.org/entity/Q1258,мейтнерий
http://www.wikidata.org/entity/Q1301,нихоний
http://www.wikidata.org/entity/Q1832,гадолиний
http://www.wikidata.org/entity/Q104567,халькогены
http://www.wikidata.org/entity/Q428741,унбиквадий
http://www.wikidata.org/entity/Q428758,унбитрий
http://www.wikidata.org/entity/Q868375,унтригексий
http://www.wikidata.org/entity/Q3551924,унпенттрий
http://www.wikidata.org/entity/Q663,алюминий
http://www.wikidata.org/entity/Q660,магний
http://www.wikidata.org/entity/Q671,франций
http://www.wikidata.org/entity/Q706,кальций
http://www.wikidata.org/entity/Q731,марганец
http://www.wikidata.org/entity/Q1046,ниобий
http://www.wikidata.org/entity/Q1053,молибден
http://www.wikidata.org/entity/Q1089,палладий
http://www.wikidata.org/entity/Q1252,хассий
http://www.wikidata.org/entity/Q1809,прометий
http://www.wikidata.org/entity/Q1898,менделевий
http://www.wikidata.org/entity/Q428629,унтриуний
http://www.wikidata.org/entity/Q869681,унтриоктий
http://www.wikidata.org/entity/Q677,железо
http://www.wikidata.org/entity/Q696,аргон
http://www.wikidata.org/entity/Q743,вольфрам
http://www.wikidata.org/entity/Q753,медь
http://www.wikidata.org/entity/Q867,германий
http://www.wikidata.org/entity/Q879,бром
http://www.wikidata.org/entity/Q888,криптон
http://www.wikidata.org/entity/Q1038,цирконий
http://www.wikidata.org/entity/Q1091,кадмий
http://www.wikidata.org/entity/Q1094,индий
http://www.wikidata.org/entity/Q1086,рутений
http://www.wikidata.org/entity/Q1102,плутоний
http://www.wikidata.org/entity/Q1105,нептуний
http://www.wikidata.org/entity/Q1226,резерфордий
http://www.wikidata.org/entity/Q1266,дармштадтий
http://www.wikidata.org/entity/Q1272,рентгений
http://www.wikidata.org/entity/Q1304,ливерморий
http://www.wikidata.org/entity/Q1388,неодим
http://www.wikidata.org/entity/Q1466,унбиуний
http://www.wikidata.org/entity/Q1857,лютеций
http://www.wikidata.org/entity/Q1853,тулий
http://www.wikidata.org/entity/Q1849,эрбий
http://www.wikidata.org/entity/Q1892,эйнштейний
http://www.wikidata.org/entity/Q91655950,унпентгексий
http://www.wikidata.org/entity/Q560,гелий
http://www.wikidata.org/entity/Q629,кислород
http://www.wikidata.org/entity/Q703,калий
http://www.wikidata.org/entity/Q682,сера
http://www.wikidata.org/entity/Q713,скандий
http://www.wikidata.org/entity/Q740,кобальт
http://www.wikidata.org/entity/Q725,хром
http://www.wikidata.org/entity/Q758,цинк
http://www.wikidata.org/entity/Q938,стронций
http://www.wikidata.org/entity/Q1054,технеций
http://www.wikidata.org/entity/Q1103,иод
http://www.wikidata.org/entity/Q1119,гафний
http://www.wikidata.org/entity/Q1302,флеровий
http://www.wikidata.org/entity/Q1306,теннессин
http://www.wikidata.org/entity/Q1876,кюрий
http://www.wikidata.org/entity/Q1905,лоуренсий
http://www.wikidata.org/entity/Q113084035,Q113084035
http://www.wikidata.org/entity/Q113084043,Q113084043
http://www.wikidata.org/entity/Q113084040,Q113084040
http://www.wikidata.org/entity/Q113084048,Q113084048
http://www.wikidata.org/entity/Q91655977,унпентоктий
http://www.wikidata.org/entity/Q1098,уран
http://www.wikidata.org/entity/Q1100,теллур
http://www.wikidata.org/entity/Q1108,цезий
http://www.wikidata.org/entity/Q1115,торий
http://www.wikidata.org/entity/Q16307168,унгексоктий
http://www.wikidata.org/entity/Q16307178,унгекспентий
http://www.wikidata.org/entity/Q91655961,унпентсептий
http://www.wikidata.org/entity/Q47195191,атом кислорода
http://www.wikidata.org/entity/Q92113383,унпентенний
